id,process_id,offspring_size,genotype_table,fitness_table,ea_optimizer_id,generation_index,individual_index,individual_id,ea_optimizer_id_1,individual_id_1,genotype_id,fitness_id,id_1,value
1,0,100,genotype,float,1,29,52,1151,1,1151,1152,1152,1152,0.4940662391525404
1,0,100,genotype,float,1,29,53,1132,1,1132,1133,1133,1133,0.24139215736725195
1,0,100,genotype,float,1,29,54,1161,1,1161,1162,1162,1162,0.4955179092152263
1,0,100,genotype,float,1,29,55,1087,1,1087,1088,1088,1088,0.5536984392038139
1,0,100,genotype,float,1,29,56,1238,1,1238,1239,1239,1239,0.08181027488710461
1,0,100,genotype,float,1,29,57,1212,1,1212,1213,1213,1213,0.1574600302686718
1,0,100,genotype,float,1,29,58,1262,1,1262,1263,1263,1263,0.5288858504268562
1,0,100,genotype,float,1,29,59,1233,1,1233,1234,1234,1234,0.5534001246348703
1,0,100,genotype,float,1,29,60,1275,1,1275,1276,1276,1276,0.5530597015047735
1,0,100,genotype,float,1,29,61,1276,1,1276,1277,1277,1277,0.25910114285740415
1,0,100,genotype,float,1,29,62,1277,1,1277,1278,1278,1278,0.5318395251459077
1,0,100,genotype,float,1,29,63,1278,1,1278,1279,1279,1279,0.07689014566834888
1,0,100,genotype,float,1,29,64,1279,1,1279,1280,1280,1280,0.3507800525870711
1,0,100,genotype,float,1,29,65,1280,1,1280,1281,1281,1281,0.037935068735136676
1,0,100,genotype,float,1,29,66,1281,1,1281,1282,1282,1282,0.5542856634613004
1,0,100,genotype,float,1,29,67,1282,1,1282,1283,1283,1283,0.1302167267861807
1,0,100,genotype,float,1,29,68,1283,1,1283,1284,1284,1284,0.2456154308800825
1,0,100,genotype,float,1,29,69,1284,1,1284,1285,1285,1285,0.5537817758460165
1,0,100,genotype,float,1,29,70,1285,1,1285,1286,1286,1286,0.1619832684051872
1,0,100,genotype,float,1,29,71,1286,1,1286,1287,1287,1287,0.27659308387953774
1,0,100,genotype,float,1,29,72,1287,1,1287,1288,1288,1288,0.16111411111617016
1,0,100,genotype,float,1,29,73,1288,1,1288,1289,1289,1289,0.13789637449582856
1,0,100,genotype,float,1,29,74,1289,1,1289,1290,1290,1290,0.2592214640780376
1,0,100,genotype,float,1,29,75,1290,1,1290,1291,1291,1291,0.20183718970218742
1,0,100,genotype,float,1,29,76,1291,1,1291,1292,1292,1292,0.30744058380477024
1,0,100,genotype,float,1,29,77,1292,1,1292,1293,1293,1293,0.2528992363253864
1,0,100,genotype,float,1,29,78,1293,1,1293,1294,1294,1294,0.38282632110508913
1,0,100,genotype,float,1,29,79,1294,1,1294,1295,1295,1295,0.292802338423416
1,0,100,genotype,float,1,29,80,1295,1,1295,1296,1296,1296,0.06996490654002749
1,0,100,genotype,float,1,29,81,1296,1,1296,1297,1297,1297,0.19254999932127237
1,0,100,genotype,float,1,29,82,1297,1,1297,1298,1298,1298,0.07833640351011163
1,0,100,genotype,float,1,29,83,1298,1,1298,1299,1299,1299,0.22022585968497985
1,0,100,genotype,float,1,29,84,1299,1,1299,1300,1300,1300,0.30963340353124913
1,0,100,genotype,float,1,29,85,1300,1,1300,1301,1301,1301,0.19167287424986967
1,0,100,genotype,float,1,29,86,1301,1,1301,1302,1302,1302,0.2232409798457196
1,0,100,genotype,float,1,29,87,1302,1,1302,1303,1303,1303,0.1960561450347415
1,0,100,genotype,float,1,29,88,1303,1,1303,1304,1304,1304,0.106396600993373
1,0,100,genotype,float,1,29,89,1304,1,1304,1305,1305,1305,0.554017513583558
1,0,100,genotype,float,1,29,90,1305,1,1305,1306,1306,1306,0.0904268686322527
1,0,100,genotype,float,1,29,91,1306,1,1306,1307,1307,1307,0.27990901871718155
1,0,100,genotype,float,1,29,92,1307,1,1307,1308,1308,1308,0.5532139435451808
1,0,100,genotype,float,1,29,93,1308,1,1308,1309,1309,1309,0.5296700885331224
1,0,100,genotype,float,1,29,94,1309,1,1309,1310,1310,1310,0.553734089977066
1,0,100,genotype,float,1,29,95,1310,1,1310,1311,1311,1311,0.41372123041169606
1,0,100,genotype,float,1,29,96,1311,1,1311,1312,1312,1312,0.5296880771960824
1,0,100,genotype,float,1,29,97,1312,1,1312,1313,1313,1313,0.15155806767616253
1,0,100,genotype,float,1,29,98,1313,1,1313,1314,1314,1314,0.036527299896885704
1,0,100,genotype,float,1,29,99,1314,1,1314,1315,1315,1315,0.5298991274331387
1,0,100,genotype,float,1,30,0,1128,1,1128,1129,1129,1129,0.554568998327237
1,0,100,genotype,float,1,30,1,1306,1,1306,1307,1307,1307,0.27990901871718155
1,0,100,genotype,float,1,30,2,1304,1,1304,1305,1305,1305,0.554017513583558
1,0,100,genotype,float,1,30,3,1224,1,1224,1225,1225,1225,0.5536355715229736
1,0,100,genotype,float,1,30,4,1162,1,1162,1163,1163,1163,0.5300888476052722
1,0,100,genotype,float,1,30,5,1237,1,1237,1238,1238,1238,0.2839274070613092
1,0,100,genotype,float,1,30,6,1293,1,1293,1294,1294,1294,0.38282632110508913
1,0,100,genotype,float,1,30,7,1157,1,1157,1158,1158,1158,0.30583230560882857
1,0,100,genotype,float,1,30,8,1289,1,1289,1290,1290,1290,0.2592214640780376
1,0,100,genotype,float,1,30,9,1259,1,1259,1260,1260,1260,0.5280740781028084
1,0,100,genotype,float,1,30,10,1044,1,1044,1045,1045,1045,0.5261276179643921
1,0,100,genotype,float,1,30,11,1314,1,1314,1315,1315,1315,0.5298991274331387
1,0,100,genotype,float,1,30,12,1248,1,1248,1249,1249,1249,0.5270734534821403
1,0,100,genotype,float,1,30,13,1300,1,1300,1301,1301,1301,0.19167287424986967
1,0,100,genotype,float,1,30,14,1309,1,1309,1310,1310,1310,0.553734089977066
1,0,100,genotype,float,1,30,15,1265,1,1265,1266,1266,1266,0.5530019776348825
1,0,100,genotype,float,1,30,16,1311,1,1311,1312,1312,1312,0.5296880771960824
1,0,100,genotype,float,1,30,17,1151,1,1151,1152,1152,1152,0.4940662391525404
1,0,100,genotype,float,1,30,18,1302,1,1302,1303,1303,1303,0.1960561450347415
1,0,100,genotype,float,1,30,19,1195,1,1195,1196,1196,1196,0.310221765960542
1,0,100,genotype,float,1,30,20,1284,1,1284,1285,1285,1285,0.5537817758460165
1,0,100,genotype,float,1,30,21,1247,1,1247,1248,1248,1248,0.24091021460638723
1,0,100,genotype,float,1,30,22,1260,1,1260,1261,1261,1261,0.5265531265396924
1,0,100,genotype,float,1,30,23,1239,1,1239,1240,1240,1240,0.25240422958231223
1,0,100,genotype,float,1,30,24,1203,1,1203,1204,1204,1204,0.5529329205165192
1,0,100,genotype,float,1,30,25,1111,1,1111,1112,1112,1112,0.47700206452902916
1,0,100,genotype,float,1,30,26,1276,1,1276,1277,1277,1277,0.25910114285740415
1,0,100,genotype,float,1,30,27,1279,1,1279,1280,1280,1280,0.3507800525870711
1,0,100,genotype,float,1,30,28,1122,1,1122,1123,1123,1123,0.47022742379031185
1,0,100,genotype,float,1,30,29,1060,1,1060,1061,1061,1061,0.5263140028461079
1,0,100,genotype,float,1,30,30,1277,1,1277,1278,1278,1278,0.5318395251459077
1,0,100,genotype,float,1,30,31,966,1,966,967,967,967,0.5299708281269454
1,0,100,genotype,float,1,30,32,1258,1,1258,1259,1259,1259,0.5536777649169958
1,0,100,genotype,float,1,30,33,1076,1,1076,1077,1077,1077,0.5269142434667292
1,0,100,genotype,float,1,30,34,1310,1,1310,1311,1311,1311,0.41372123041169606
1,0,100,genotype,float,1,30,35,1281,1,1281,1282,1282,1282,0.5542856634613004
1,0,100,genotype,float,1,30,36,1301,1,1301,1302,1302,1302,0.2232409798457196
1,0,100,genotype,float,1,30,37,1131,1,1131,1132,1132,1132,0.5296766319741177
1,0,100,genotype,float,1,30,38,1176,1,1176,1177,1177,1177,0.2599822705359802
1,0,100,genotype,float,1,30,39,1303,1,1303,1304,1304,1304,0.106396600993373
1,0,100,genotype,float,1,30,40,1264,1,1264,1265,1265,1265,0.029765795891543052
1,0,100,genotype,float,1,30,41,1254,1,1254,1255,1255,1255,0.5311215733018286
1,0,100,genotype,float,1,30,42,1161,1,1161,1162,1162,1162,0.4955179092152263
1,0,100,genotype,float,1,30,43,1132,1,1132,1133,1133,1133,0.24139215736725195
1,0,100,genotype,float,1,30,44,1249,1,1249,1250,1250,1250,0.16518295182094017
1,0,100,genotype,float,1,30,45,960,1,960,961,961,961,0.3845046308893234
1,0,100,genotype,float,1,30,46,1207,1,1207,1208,1208,1208,0.246427986263358
1,0,100,genotype,float,1,30,47,1263,1,1263,1264,1264,1264,0.1354345033640961
1,0,100,genotype,float,1,30,48,1198,1,1198,1199,1199,1199,0.19299805781900742
1,0,100,genotype,float,1,30,49,1291,1,1291,1292,1292,1292,0.30744058380477024
1,0,100,genotype,float,1,30,50,1290,1,1290,1291,1291,1291,0.20183718970218742
1,0,100,genotype,float,1,30,51,1307,1,1307,1308,1308,1308,0.5532139435451808
1,0,100,genotype,float,1,30,52,1299,1,1299,1300,1300,1300,0.30963340353124913
1,0,100,genotype,float,1,30,53,1177,1,1177,1178,1178,1178,0.554051462227317
1,0,100,genotype,float,1,30,54,1297,1,1297,1298,1298,1298,0.07833640351011163
1,0,100,genotype,float,1,30,55,1232,1,1232,1233,1233,1233,0.2509977675044559
1,0,100,genotype,float,1,30,56,1298,1,1298,1299,1299,1299,0.22022585968497985
1,0,100,genotype,float,1,30,57,1226,1,1226,1227,1227,1227,0.19500466372044248
1,0,100,genotype,float,1,30,58,1229,1,1229,1230,1230,1230,0.41531936204529357
1,0,100,genotype,float,1,30,59,1137,1,1137,1138,1138,1138,0.5267860884247129
1,0,100,genotype,float,1,30,60,1233,1,1233,1234,1234,1234,0.5534001246348703
1,0,100,genotype,float,1,30,61,1236,1,1236,1237,1237,1237,0.4195019051613077
1,0,100,genotype,float,1,30,62,1100,1,1100,1101,1101,1101,0.10660536792112991
1,0,100,genotype,float,1,30,63,1275,1,1275,1276,1276,1276,0.5530597015047735
1,0,100,genotype,float,1,30,64,1219,1,1219,1220,1220,1220,0.5544305128098634
1,0,100,genotype,float,1,30,65,1221,1,1221,1222,1222,1222,0.5269404659773159
1,0,100,genotype,float,1,30,66,1315,1,1315,1316,1316,1316,0.24554477579092113
1,0,100,genotype,float,1,30,67,1316,1,1316,1317,1317,1317,0.5297876433269951
1,0,100,genotype,float,1,30,68,1317,1,1317,1318,1318,1318,0.5538669317294397
1,0,100,genotype,float,1,30,69,1318,1,1318,1319,1319,1319,0.0634178467351716
1,0,100,genotype,float,1,30,70,1319,1,1319,1320,1320,1320,0.07562355201338049
1,0,100,genotype,float,1,30,71,1320,1,1320,1321,1321,1321,0.14923055591598214
1,0,100,genotype,float,1,30,72,1321,1,1321,1322,1322,1322,0.2524907164803479
1,0,100,genotype,float,1,30,73,1322,1,1322,1323,1323,1323,0.27327523621549343
1,0,100,genotype,float,1,30,74,1323,1,1323,1324,1324,1324,0.13845514861032668
1,0,100,genotype,float,1,30,75,1324,1,1324,1325,1325,1325,0.5534001246348703
1,0,100,genotype,float,1,30,76,1325,1,1325,1326,1326,1326,0.5263294227528091
1,0,100,genotype,float,1,30,77,1326,1,1326,1327,1327,1327,0.31791976748333567
1,0,100,genotype,float,1,30,78,1327,1,1327,1328,1328,1328,0.398327490900294
1,0,100,genotype,float,1,30,79,1328,1,1328,1329,1329,1329,0.5541732340984288
1,0,100,genotype,float,1,30,80,1329,1,1329,1330,1330,1330,0.2766337305695184
1,0,100,genotype,float,1,30,81,1330,1,1330,1331,1331,1331,0.11018004176430261
1,0,100,genotype,float,1,30,82,1331,1,1331,1332,1332,1332,0.0705423175117746
1,0,100,genotype,float,1,30,83,1332,1,1332,1333,1333,1333,0.3063240327318037
1,0,100,genotype,float,1,30,84,1333,1,1333,1334,1334,1334,0.5224357295605782
1,0,100,genotype,float,1,30,85,1334,1,1334,1335,1335,1335,0.5538956400470556
1,0,100,genotype,float,1,30,86,1335,1,1335,1336,1336,1336,0.26009118334258285
1,0,100,genotype,float,1,30,87,1336,1,1336,1337,1337,1337,0.10605299311415337
1,0,100,genotype,float,1,30,88,1337,1,1337,1338,1338,1338,0.25164696881000254
1,0,100,genotype,float,1,30,89,1338,1,1338,1339,1339,1339,0.34059016683983534
1,0,100,genotype,float,1,30,90,1339,1,1339,1340,1340,1340,0.2833751873128871
1,0,100,genotype,float,1,30,91,1340,1,1340,1341,1341,1341,0.06784457711185146
1,0,100,genotype,float,1,30,92,1341,1,1341,1342,1342,1342,0.09243690814545338
1,0,100,genotype,float,1,30,93,1342,1,1342,1343,1343,1343,0.05497427941053905
1,0,100,genotype,float,1,30,94,1343,1,1343,1344,1344,1344,0.5540545870376025
1,0,100,genotype,float,1,30,95,1344,1,1344,1345,1345,1345,0.4195623822386407
1,0,100,genotype,float,1,30,96,1345,1,1345,1346,1346,1346,0.23239851068478115
1,0,100,genotype,float,1,30,97,1346,1,1346,1347,1347,1347,0.2276814529239143
1,0,100,genotype,float,1,30,98,1347,1,1347,1348,1348,1348,0.01341157014725558
1,0,100,genotype,float,1,30,99,1348,1,1348,1349,1349,1349,0.22646559128400742
1,0,100,genotype,float,1,31,0,1333,1,1333,1334,1334,1334,0.5224357295605782
1,0,100,genotype,float,1,31,1,1309,1,1309,1310,1310,1310,0.553734089977066
1,0,100,genotype,float,1,31,2,1328,1,1328,1329,1329,1329,0.5541732340984288
1,0,100,genotype,float,1,31,3,1248,1,1248,1249,1249,1249,0.5270734534821403
1,0,100,genotype,float,1,31,4,1284,1,1284,1285,1285,1285,0.5537817758460165
1,0,100,genotype,float,1,31,5,1344,1,1344,1345,1345,1345,0.4195623822386407
1,0,100,genotype,float,1,31,6,1259,1,1259,1260,1260,1260,0.5280740781028084
1,0,100,genotype,float,1,31,7,1307,1,1307,1308,1308,1308,0.5532139435451808
1,0,100,genotype,float,1,31,8,1310,1,1310,1311,1311,1311,0.41372123041169606
1,0,100,genotype,float,1,31,9,1346,1,1346,1347,1347,1347,0.2276814529239143
1,0,100,genotype,float,1,31,10,1122,1,1122,1123,1123,1123,0.47022742379031185
1,0,100,genotype,float,1,31,11,1343,1,1343,1344,1344,1344,0.5540545870376025
1,0,100,genotype,float,1,31,12,1157,1,1157,1158,1158,1158,0.30583230560882857
1,0,100,genotype,float,1,31,13,1111,1,1111,1112,1112,1112,0.47700206452902916
1,0,100,genotype,float,1,31,14,1337,1,1337,1338,1338,1338,0.25164696881000254
1,0,100,genotype,float,1,31,15,966,1,966,967,967,967,0.5299708281269454
1,0,100,genotype,float,1,31,16,1325,1,1325,1326,1326,1326,0.5263294227528091
1,0,100,genotype,float,1,31,17,1076,1,1076,1077,1077,1077,0.5269142434667292
1,0,100,genotype,float,1,31,18,1176,1,1176,1177,1177,1177,0.2599822705359802
1,0,100,genotype,float,1,31,19,1276,1,1276,1277,1277,1277,0.25910114285740415
1,0,100,genotype,float,1,31,20,1299,1,1299,1300,1300,1300,0.30963340353124913
1,0,100,genotype,float,1,31,21,1306,1,1306,1307,1307,1307,0.27990901871718155
1,0,100,genotype,float,1,31,22,1321,1,1321,1322,1322,1322,0.2524907164803479
1,0,100,genotype,float,1,31,23,1317,1,1317,1318,1318,1318,0.5538669317294397
1,0,100,genotype,float,1,31,24,1247,1,1247,1248,1248,1248,0.24091021460638723
1,0,100,genotype,float,1,31,25,1304,1,1304,1305,1305,1305,0.554017513583558
1,0,100,genotype,float,1,31,26,1224,1,1224,1225,1225,1225,0.5536355715229736
1,0,100,genotype,float,1,31,27,1237,1,1237,1238,1238,1238,0.2839274070613092
1,0,100,genotype,float,1,31,28,1293,1,1293,1294,1294,1294,0.38282632110508913
1,0,100,genotype,float,1,31,29,1162,1,1162,1163,1163,1163,0.5300888476052722
1,0,100,genotype,float,1,31,30,1258,1,1258,1259,1259,1259,0.5536777649169958
1,0,100,genotype,float,1,31,31,1260,1,1260,1261,1261,1261,0.5265531265396924
1,0,100,genotype,float,1,31,32,1290,1,1290,1291,1291,1291,0.20183718970218742
1,0,100,genotype,float,1,31,33,1339,1,1339,1340,1340,1340,0.2833751873128871
1,0,100,genotype,float,1,31,34,1341,1,1341,1342,1342,1342,0.09243690814545338
1,0,100,genotype,float,1,31,35,1323,1,1323,1324,1324,1324,0.13845514861032668
1,0,100,genotype,float,1,31,36,1233,1,1233,1234,1234,1234,0.5534001246348703
1,0,100,genotype,float,1,31,37,1324,1,1324,1325,1325,1325,0.5534001246348703
1,0,100,genotype,float,1,31,38,1327,1,1327,1328,1328,1328,0.398327490900294
1,0,100,genotype,float,1,31,39,1320,1,1320,1321,1321,1321,0.14923055591598214
1,0,100,genotype,float,1,31,40,1281,1,1281,1282,1282,1282,0.5542856634613004
1,0,100,genotype,float,1,31,41,960,1,960,961,961,961,0.3845046308893234
1,0,100,genotype,float,1,31,42,1291,1,1291,1292,1292,1292,0.30744058380477024
1,0,100,genotype,float,1,31,43,1314,1,1314,1315,1315,1315,0.5298991274331387
1,0,100,genotype,float,1,31,44,1289,1,1289,1290,1290,1290,0.2592214640780376
1,0,100,genotype,float,1,31,45,1329,1,1329,1330,1330,1330,0.2766337305695184
1,0,100,genotype,float,1,31,46,1298,1,1298,1299,1299,1299,0.22022585968497985
1,0,100,genotype,float,1,31,47,1334,1,1334,1335,1335,1335,0.5538956400470556
1,0,100,genotype,float,1,31,48,1316,1,1316,1317,1317,1317,0.5297876433269951
1,0,100,genotype,float,1,31,49,1131,1,1131,1132,1132,1132,0.5296766319741177
1,0,100,genotype,float,1,31,50,1265,1,1265,1266,1266,1266,0.5530019776348825
1,0,100,genotype,float,1,31,51,1198,1,1198,1199,1199,1199,0.19299805781900742
1,0,100,genotype,float,1,31,52,1300,1,1300,1301,1301,1301,0.19167287424986967
1,0,100,genotype,float,1,31,53,1232,1,1232,1233,1233,1233,0.2509977675044559
1,0,100,genotype,float,1,31,54,1229,1,1229,1230,1230,1230,0.41531936204529357
1,0,100,genotype,float,1,31,55,1275,1,1275,1276,1276,1276,0.5530597015047735
1,0,100,genotype,float,1,31,56,1221,1,1221,1222,1222,1222,0.5269404659773159
1,0,100,genotype,float,1,31,57,1279,1,1279,1280,1280,1280,0.3507800525870711
1,0,100,genotype,float,1,31,58,1349,1,1349,1350,1350,1350,0.10230657620441327
1,0,100,genotype,float,1,31,59,1350,1,1350,1351,1351,1351,0.11995360403955906
1,0,100,genotype,float,1,31,60,1351,1,1351,1352,1352,1352,0.033788572436256985
1,0,100,genotype,float,1,31,61,1352,1,1352,1353,1353,1353,0.5518712877341732
1,0,100,genotype,float,1,31,62,1353,1,1353,1354,1354,1354,0.2602757297416198
1,0,100,genotype,float,1,31,63,1354,1,1354,1355,1355,1355,0.5520943879016245
1,0,100,genotype,float,1,31,64,1355,1,1355,1356,1356,1356,0.15023509654789907
1,0,100,genotype,float,1,31,65,1356,1,1356,1357,1357,1357,0.058051130176712845
1,0,100,genotype,float,1,31,66,1357,1,1357,1358,1358,1358,0.05827776471359475
1,0,100,genotype,float,1,31,67,1358,1,1358,1359,1359,1359,0.3269891655157777
1,0,100,genotype,float,1,31,68,1359,1,1359,1360,1360,1360,0.5532139435451808
1,0,100,genotype,float,1,31,69,1360,1,1360,1361,1361,1361,0.08240011566283434
1,0,100,genotype,float,1,31,70,1361,1,1361,1362,1362,1362,0.5300888476052722
1,0,100,genotype,float,1,31,71,1362,1,1362,1363,1363,1363,0.06766681204451848
1,0,100,genotype,float,1,31,72,1363,1,1363,1364,1364,1364,0.5530597015047735
1,0,100,genotype,float,1,31,73,1364,1,1364,1365,1365,1365,0.5549495407429749
1,0,100,genotype,float,1,31,74,1365,1,1365,1366,1366,1366,0.04801346125691849
1,0,100,genotype,float,1,31,75,1366,1,1366,1367,1367,1367,0.19519548172907464
1,0,100,genotype,float,1,31,76,1367,1,1367,1368,1368,1368,0.554051462227317
1,0,100,genotype,float,1,31,77,1368,1,1368,1369,1369,1369,0.11308053766800363
1,0,100,genotype,float,1,31,78,1369,1,1369,1370,1370,1370,0.5308719201917672
1,0,100,genotype,float,1,31,79,1370,1,1370,1371,1371,1371,0.5527939710551641
1,0,100,genotype,float,1,31,80,1371,1,1371,1372,1372,1372,0.24191218817707894
1,0,100,genotype,float,1,31,81,1372,1,1372,1373,1373,1373,0.554017513583558
1,0,100,genotype,float,1,31,82,1373,1,1373,1374,1374,1374,0.40091280512746214
1,0,100,genotype,float,1,31,83,1374,1,1374,1375,1375,1375,0.16942220592045304
1,0,100,genotype,float,1,31,84,1375,1,1375,1376,1376,1376,0.3404574391659873
1,0,100,genotype,float,1,31,85,1376,1,1376,1377,1377,1377,0.5537367839029695
1,0,100,genotype,float,1,31,86,1377,1,1377,1378,1378,1378,0.5543791765310466
1,0,100,genotype,float,1,31,87,1378,1,1378,1379,1379,1379,0.3585824664809758
1,0,100,genotype,float,1,31,88,1379,1,1379,1380,1380,1380,0.526082334202462
1,0,100,genotype,float,1,31,89,1380,1,1380,1381,1381,1381,0.33472152928202337
1,0,100,genotype,float,1,31,90,1381,1,1381,1382,1382,1382,0.2284006115327038
1,0,100,genotype,float,1,31,91,1382,1,1382,1383,1383,1383,0.5264906749720211
1,0,100,genotype,float,1,31,92,1383,1,1383,1384,1384,1384,0.17886671157297457
1,0,100,genotype,float,1,31,93,1384,1,1384,1385,1385,1385,0.13949662629071333
1,0,100,genotype,float,1,31,94,1385,1,1385,1386,1386,1386,0.27622360742362684
1,0,100,genotype,float,1,31,95,1386,1,1386,1387,1387,1387,0.03548734648588432
1,0,100,genotype,float,1,31,96,1387,1,1387,1388,1388,1388,0.5536072735629332
1,0,100,genotype,float,1,31,97,1388,1,1388,1389,1389,1389,0.037055978080188075
1,0,100,genotype,float,1,31,98,1389,1,1389,1390,1390,1390,0.07378626053871667
1,0,100,genotype,float,1,31,99,1390,1,1390,1391,1391,1391,0.31167687294827656
1,0,100,genotype,float,1,32,0,1284,1,1284,1285,1285,1285,0.5537817758460165
1,0,100,genotype,float,1,32,1,1233,1,1233,1234,1234,1234,0.5534001246348703
1,0,100,genotype,float,1,32,2,1307,1,1307,1308,1308,1308,0.5532139435451808
1,0,100,genotype,float,1,32,3,1352,1,1352,1353,1353,1353,0.5518712877341732
1,0,100,genotype,float,1,32,4,1375,1,1375,1376,1376,1376,0.3404574391659873
1,0,100,genotype,float,1,32,5,1379,1,1379,1380,1380,1380,0.526082334202462
1,0,100,genotype,float,1,32,6,1334,1,1334,1335,1335,1335,0.5538956400470556
1,0,100,genotype,float,1,32,7,1248,1,1248,1249,1249,1249,0.5270734534821403
1,0,100,genotype,float,1,32,8,1374,1,1374,1375,1375,1375,0.16942220592045304
1,0,100,genotype,float,1,32,9,1363,1,1363,1364,1364,1364,0.5530597015047735
1,0,100,genotype,float,1,32,10,1076,1,1076,1077,1077,1077,0.5269142434667292
1,0,100,genotype,float,1,32,11,1373,1,1373,1374,1374,1374,0.40091280512746214
1,0,100,genotype,float,1,32,12,1367,1,1367,1368,1368,1368,0.554051462227317
1,0,100,genotype,float,1,32,13,1333,1,1333,1334,1334,1334,0.5224357295605782
1,0,100,genotype,float,1,32,14,1314,1,1314,1315,1315,1315,0.5298991274331387
1,0,100,genotype,float,1,32,15,1382,1,1382,1383,1383,1383,0.5264906749720211
1,0,100,genotype,float,1,32,16,1281,1,1281,1282,1282,1282,0.5542856634613004
1,0,100,genotype,float,1,32,17,1229,1,1229,1230,1230,1230,0.41531936204529357
1,0,100,genotype,float,1,32,18,1387,1,1387,1388,1388,1388,0.5536072735629332
1,0,100,genotype,float,1,32,19,960,1,960,961,961,961,0.3845046308893234
1,0,100,genotype,float,1,32,20,1361,1,1361,1362,1362,1362,0.5300888476052722
1,0,100,genotype,float,1,32,21,1131,1,1131,1132,1132,1132,0.5296766319741177
1,0,100,genotype,float,1,32,22,1122,1,1122,1123,1123,1123,0.47022742379031185
1,0,100,genotype,float,1,32,23,1343,1,1343,1344,1344,1344,0.5540545870376025
1,0,100,genotype,float,1,32,24,1359,1,1359,1360,1360,1360,0.5532139435451808
1,0,100,genotype,float,1,32,25,1324,1,1324,1325,1325,1325,0.5534001246348703
1,0,100,genotype,float,1,32,26,1260,1,1260,1261,1261,1261,0.5265531265396924
1,0,100,genotype,float,1,32,27,1377,1,1377,1378,1378,1378,0.5543791765310466
1,0,100,genotype,float,1,32,28,1370,1,1370,1371,1371,1371,0.5527939710551641
1,0,100,genotype,float,1,32,29,1310,1,1310,1311,1311,1311,0.41372123041169606
1,0,100,genotype,float,1,32,30,1289,1,1289,1290,1290,1290,0.2592214640780376
1,0,100,genotype,float,1,32,31,1309,1,1309,1310,1310,1310,0.553734089977066
1,0,100,genotype,float,1,32,32,1290,1,1290,1291,1291,1291,0.20183718970218742
1,0,100,genotype,float,1,32,33,1265,1,1265,1266,1266,1266,0.5530019776348825
1,0,100,genotype,float,1,32,34,1316,1,1316,1317,1317,1317,0.5297876433269951
1,0,100,genotype,float,1,32,35,1224,1,1224,1225,1225,1225,0.5536355715229736
1,0,100,genotype,float,1,32,36,1372,1,1372,1373,1373,1373,0.554017513583558
1,0,100,genotype,float,1,32,37,1237,1,1237,1238,1238,1238,0.2839274070613092
1,0,100,genotype,float,1,32,38,1293,1,1293,1294,1294,1294,0.38282632110508913
1,0,100,genotype,float,1,32,39,1279,1,1279,1280,1280,1280,0.3507800525870711
1,0,100,genotype,float,1,32,40,1232,1,1232,1233,1233,1233,0.2509977675044559
1,0,100,genotype,float,1,32,41,1162,1,1162,1163,1163,1163,0.5300888476052722
1,0,100,genotype,float,1,32,42,1349,1,1349,1350,1350,1350,0.10230657620441327
1,0,100,genotype,float,1,32,43,1369,1,1369,1370,1370,1370,0.5308719201917672
1,0,100,genotype,float,1,32,44,1298,1,1298,1299,1299,1299,0.22022585968497985
1,0,100,genotype,float,1,32,45,1327,1,1327,1328,1328,1328,0.398327490900294
1,0,100,genotype,float,1,32,46,1198,1,1198,1199,1199,1199,0.19299805781900742
1,0,100,genotype,float,1,32,47,1353,1,1353,1354,1354,1354,0.2602757297416198
1,0,100,genotype,float,1,32,48,1258,1,1258,1259,1259,1259,0.5536777649169958
1,0,100,genotype,float,1,32,49,1366,1,1366,1367,1367,1367,0.19519548172907464
1,0,100,genotype,float,1,32,50,1317,1,1317,1318,1318,1318,0.5538669317294397
1,0,100,genotype,float,1,32,51,1247,1,1247,1248,1248,1248,0.24091021460638723
1,0,100,genotype,float,1,32,52,1325,1,1325,1326,1326,1326,0.5263294227528091
1,0,100,genotype,float,1,32,53,1380,1,1380,1381,1381,1381,0.33472152928202337
1,0,100,genotype,float,1,32,54,1221,1,1221,1222,1222,1222,0.5269404659773159
1,0,100,genotype,float,1,32,55,1376,1,1376,1377,1377,1377,0.5537367839029695
1,0,100,genotype,float,1,32,56,1304,1,1304,1305,1305,1305,0.554017513583558
1,0,100,genotype,float,1,32,57,1389,1,1389,1390,1390,1390,0.07378626053871667
1,0,100,genotype,float,1,32,58,1275,1,1275,1276,1276,1276,0.5530597015047735
1,0,100,genotype,float,1,32,59,1391,1,1391,1392,1392,1392,0.09561117281212579
1,0,100,genotype,float,1,32,60,1392,1,1392,1393,1393,1393,0.04824835673508652
1,0,100,genotype,float,1,32,61,1393,1,1393,1394,1394,1394,0.5541630079804001
1,0,100,genotype,float,1,32,62,1394,1,1394,1395,1395,1395,0.06632196183225601
1,0,100,genotype,float,1,32,63,1395,1,1395,1396,1396,1396,0.08594505654878827
1,0,100,genotype,float,1,32,64,1396,1,1396,1397,1397,1397,0.24474697245070617
1,0,100,genotype,float,1,32,65,1397,1,1397,1398,1398,1398,0.553624126023791
1,0,100,genotype,float,1,32,66,1398,1,1398,1399,1399,1399,0.2830813838611441
1,0,100,genotype,float,1,32,67,1399,1,1399,1400,1400,1400,0.5300750310934118
1,0,100,genotype,float,1,32,68,1400,1,1400,1401,1401,1401,0.12559904035527356
