id,process_id,offspring_size,genotype_table,fitness_table,ea_optimizer_id,generation_index,individual_index,individual_id,ea_optimizer_id_1,individual_id_1,genotype_id,fitness_id,id_1,value
1,0,50,genotype,float,1,7,58,249,1,249,250,250,250,0.2917429517043035
1,0,50,genotype,float,1,7,59,285,1,285,286,286,286,0.2384690593372152
1,0,50,genotype,float,1,7,60,1,1,1,2,2,2,0.08634828966664684
1,0,50,genotype,float,1,7,61,109,1,109,110,110,110,0.17773929070695055
1,0,50,genotype,float,1,7,62,176,1,176,177,177,177,0.21009663559961245
1,0,50,genotype,float,1,7,63,145,1,145,146,146,146,0.23351114166186923
1,0,50,genotype,float,1,7,64,137,1,137,138,138,138,0.15520221408753967
1,0,50,genotype,float,1,7,65,275,1,275,276,276,276,0.19408606706173734
1,0,50,genotype,float,1,7,66,103,1,103,104,104,104,0.2269241256751499
1,0,50,genotype,float,1,7,67,191,1,191,192,192,192,0.14275672483906296
1,0,50,genotype,float,1,7,68,65,1,65,66,66,66,0.24488590048376085
1,0,50,genotype,float,1,7,69,271,1,271,272,272,272,0.30444315438179814
1,0,50,genotype,float,1,7,70,91,1,91,92,92,92,0.1956989360623454
1,0,50,genotype,float,1,7,71,150,1,150,151,151,151,0.3423701447133103
1,0,50,genotype,float,1,7,72,288,1,288,289,289,289,0.23418497706944685
1,0,50,genotype,float,1,7,73,289,1,289,290,290,290,0.4148321028330356
1,0,50,genotype,float,1,7,74,290,1,290,291,291,291,0.2829275496620815
1,0,50,genotype,float,1,7,75,291,1,291,292,292,292,0.23052473930029174
1,0,50,genotype,float,1,7,76,292,1,292,293,293,293,0.2304077889056745
1,0,50,genotype,float,1,7,77,293,1,293,294,294,294,0.14274481568039318
1,0,50,genotype,float,1,7,78,294,1,294,295,295,295,0.34200722578354925
1,0,50,genotype,float,1,7,79,295,1,295,296,296,296,0.16528011656922956
1,0,50,genotype,float,1,7,80,296,1,296,297,297,297,0.08413082940840455
1,0,50,genotype,float,1,7,81,297,1,297,298,298,298,0.2899596235410352
1,0,50,genotype,float,1,7,82,298,1,298,299,299,299,0.19105585527111213
1,0,50,genotype,float,1,7,83,299,1,299,300,300,300,0.16493753943368386
1,0,50,genotype,float,1,7,84,300,1,300,301,301,301,0.14323635114072342
1,0,50,genotype,float,1,7,85,301,1,301,302,302,302,0.2741704726428493
1,0,50,genotype,float,1,7,86,302,1,302,303,303,303,0.1823672936509832
1,0,50,genotype,float,1,7,87,303,1,303,304,304,304,0.38383498045899617
1,0,50,genotype,float,1,7,88,304,1,304,305,305,305,0.11795260960439773
1,0,50,genotype,float,1,7,89,305,1,305,306,306,306,0.12221858234898045
1,0,50,genotype,float,1,7,90,306,1,306,307,307,307,0.19617505651431658
1,0,50,genotype,float,1,7,91,307,1,307,308,308,308,0.19124309197984626
1,0,50,genotype,float,1,7,92,308,1,308,309,309,309,0.16700936390093124
1,0,50,genotype,float,1,7,93,309,1,309,310,310,310,0.2085471852642625
1,0,50,genotype,float,1,7,94,310,1,310,311,311,311,0.09549605175438965
1,0,50,genotype,float,1,7,95,311,1,311,312,312,312,0.1564495937586479
1,0,50,genotype,float,1,7,96,312,1,312,313,313,313,0.08297027218565362
1,0,50,genotype,float,1,7,97,313,1,313,314,314,314,0.16489776939717077
1,0,50,genotype,float,1,7,98,314,1,314,315,315,315,0.15144386799268178
1,0,50,genotype,float,1,7,99,315,1,315,316,316,316,0.1597427870182409
1,0,50,genotype,float,1,8,0,220,1,220,221,221,221,0.2608095186414597
1,0,50,genotype,float,1,8,1,312,1,312,313,313,313,0.08297027218565362
1,0,50,genotype,float,1,8,2,313,1,313,314,314,314,0.16489776939717077
1,0,50,genotype,float,1,8,3,48,1,48,49,49,49,0.19310831355937894
1,0,50,genotype,float,1,8,4,281,1,281,282,282,282,0.17147485441504015
1,0,50,genotype,float,1,8,5,227,1,227,228,228,228,0.26679503137422156
1,0,50,genotype,float,1,8,6,290,1,290,291,291,291,0.2829275496620815
1,0,50,genotype,float,1,8,7,291,1,291,292,292,292,0.23052473930029174
1,0,50,genotype,float,1,8,8,244,1,244,245,245,245,0.2347887178965106
1,0,50,genotype,float,1,8,9,267,1,267,268,268,268,0.21579071710521816
1,0,50,genotype,float,1,8,10,242,1,242,243,243,243,0.39244815744209055
1,0,50,genotype,float,1,8,11,55,1,55,56,56,56,0.41370436887114204
1,0,50,genotype,float,1,8,12,153,1,153,154,154,154,0.24556409061946363
1,0,50,genotype,float,1,8,13,271,1,271,272,272,272,0.30444315438179814
1,0,50,genotype,float,1,8,14,280,1,280,281,281,281,0.19880999344944628
1,0,50,genotype,float,1,8,15,285,1,285,286,286,286,0.2384690593372152
1,0,50,genotype,float,1,8,16,150,1,150,151,151,151,0.3423701447133103
1,0,50,genotype,float,1,8,17,306,1,306,307,307,307,0.19617505651431658
1,0,50,genotype,float,1,8,18,298,1,298,299,299,299,0.19105585527111213
1,0,50,genotype,float,1,8,19,292,1,292,293,293,293,0.2304077889056745
1,0,50,genotype,float,1,8,20,235,1,235,236,236,236,0.1477461880605569
1,0,50,genotype,float,1,8,21,237,1,237,238,238,238,0.1961799545361258
1,0,50,genotype,float,1,8,22,191,1,191,192,192,192,0.14275672483906296
1,0,50,genotype,float,1,8,23,152,1,152,153,153,153,0.2436115894381827
1,0,50,genotype,float,1,8,24,104,1,104,105,105,105,0.19128325630434637
1,0,50,genotype,float,1,8,25,245,1,245,246,246,246,0.17701633148586435
1,0,50,genotype,float,1,8,26,91,1,91,92,92,92,0.1956989360623454
1,0,50,genotype,float,1,8,27,308,1,308,309,309,309,0.16700936390093124
1,0,50,genotype,float,1,8,28,270,1,270,271,271,271,0.24324764392626602
1,0,50,genotype,float,1,8,29,178,1,178,179,179,179,0.3197901814465898
1,0,50,genotype,float,1,8,30,297,1,297,298,298,298,0.2899596235410352
1,0,50,genotype,float,1,8,31,250,1,250,251,251,251,0.2688404270046384
1,0,50,genotype,float,1,8,32,257,1,257,258,258,258,0.1270264592672562
1,0,50,genotype,float,1,8,33,185,1,185,186,186,186,0.17667255106357518
1,0,50,genotype,float,1,8,34,215,1,215,216,216,216,0.2844036087892974
1,0,50,genotype,float,1,8,35,109,1,109,110,110,110,0.17773929070695055
1,0,50,genotype,float,1,8,36,294,1,294,295,295,295,0.34200722578354925
1,0,50,genotype,float,1,8,37,230,1,230,231,231,231,0.2796634349800925
1,0,50,genotype,float,1,8,38,301,1,301,302,302,302,0.2741704726428493
1,0,50,genotype,float,1,8,39,103,1,103,104,104,104,0.2269241256751499
1,0,50,genotype,float,1,8,40,210,1,210,211,211,211,0.38435383465319256
1,0,50,genotype,float,1,8,41,256,1,256,257,257,257,0.39467616118670085
1,0,50,genotype,float,1,8,42,307,1,307,308,308,308,0.19124309197984626
1,0,50,genotype,float,1,8,43,249,1,249,250,250,250,0.2917429517043035
1,0,50,genotype,float,1,8,44,300,1,300,301,301,301,0.14323635114072342
1,0,50,genotype,float,1,8,45,145,1,145,146,146,146,0.23351114166186923
1,0,50,genotype,float,1,8,46,28,1,28,29,29,29,0.2714633106814866
1,0,50,genotype,float,1,8,47,176,1,176,177,177,177,0.21009663559961245
1,0,50,genotype,float,1,8,48,303,1,303,304,304,304,0.38383498045899617
1,0,50,genotype,float,1,8,49,157,1,157,158,158,158,0.12653379380202714
1,0,50,genotype,float,1,8,50,284,1,284,285,285,285,0.21452235783798923
1,0,50,genotype,float,1,8,51,207,1,207,208,208,208,0.2759591264256636
1,0,50,genotype,float,1,8,52,164,1,164,165,165,165,0.25349902276032377
1,0,50,genotype,float,1,8,53,251,1,251,252,252,252,0.2661531615321506
1,0,50,genotype,float,1,8,54,255,1,255,256,256,256,0.16587631529187147
1,0,50,genotype,float,1,8,55,282,1,282,283,283,283,0.21305499844117912
1,0,50,genotype,float,1,8,56,309,1,309,310,310,310,0.2085471852642625
1,0,50,genotype,float,1,8,57,288,1,288,289,289,289,0.23418497706944685
1,0,50,genotype,float,1,8,58,186,1,186,187,187,187,0.2714438500049472
1,0,50,genotype,float,1,8,59,311,1,311,312,312,312,0.1564495937586479
1,0,50,genotype,float,1,8,60,293,1,293,294,294,294,0.14274481568039318
1,0,50,genotype,float,1,8,61,111,1,111,112,112,112,0.14399591756699973
1,0,50,genotype,float,1,8,62,289,1,289,290,290,290,0.4148321028330356
1,0,50,genotype,float,1,8,63,266,1,266,267,267,267,0.4188983611105359
1,0,50,genotype,float,1,8,64,269,1,269,270,270,270,0.2488972382974525
1,0,50,genotype,float,1,8,65,233,1,233,234,234,234,0.16662907281507536
1,0,50,genotype,float,1,8,66,137,1,137,138,138,138,0.15520221408753967
1,0,50,genotype,float,1,8,67,112,1,112,113,113,113,0.19529128676112884
1,0,50,genotype,float,1,8,68,222,1,222,223,223,223,0.2549886994592867
1,0,50,genotype,float,1,8,69,310,1,310,311,311,311,0.09549605175438965
1,0,50,genotype,float,1,8,70,236,1,236,237,237,237,0.14768801383057023
1,0,50,genotype,float,1,8,71,254,1,254,255,255,255,0.2712729900600826
1,0,50,genotype,float,1,8,72,9,1,9,10,10,10,0.4179803260253155
1,0,50,genotype,float,1,8,73,155,1,155,156,156,156,0.24944621162308947
1,0,50,genotype,float,1,8,74,264,1,264,265,265,265,0.12715031507736843
1,0,50,genotype,float,1,8,75,316,1,316,317,317,317,0.24321182466715568
1,0,50,genotype,float,1,8,76,317,1,317,318,318,318,0.41390862974754766
1,0,50,genotype,float,1,8,77,318,1,318,319,319,319,0.19121068102245423
1,0,50,genotype,float,1,8,78,319,1,319,320,320,320,0.22985444932441615
1,0,50,genotype,float,1,8,79,320,1,320,321,321,321,0.12467996046872007
1,0,50,genotype,float,1,8,80,321,1,321,322,322,322,0.24441754943917945
1,0,50,genotype,float,1,8,81,322,1,322,323,323,323,0.14245674882618098
1,0,50,genotype,float,1,8,82,323,1,323,324,324,324,0.2869372834202152
1,0,50,genotype,float,1,8,83,324,1,324,325,325,325,0.052823382628872595
1,0,50,genotype,float,1,8,84,325,1,325,326,326,326,0.21187075137062802
1,0,50,genotype,float,1,8,85,326,1,326,327,327,327,0.18848716918107777
1,0,50,genotype,float,1,8,86,327,1,327,328,328,328,0.20780412268682957
1,0,50,genotype,float,1,8,87,328,1,328,329,329,329,0.3649981443043946
1,0,50,genotype,float,1,8,88,329,1,329,330,330,330,0.2845352632774536
1,0,50,genotype,float,1,8,89,330,1,330,331,331,331,0.29545128007822036
1,0,50,genotype,float,1,8,90,331,1,331,332,332,332,0.3269053090348474
1,0,50,genotype,float,1,8,91,332,1,332,333,333,333,0.10284477889793674
1,0,50,genotype,float,1,8,92,333,1,333,334,334,334,0.1844204844727848
1,0,50,genotype,float,1,8,93,334,1,334,335,335,335,0.2059367657688048
1,0,50,genotype,float,1,8,94,335,1,335,336,336,336,0.15911322157874833
1,0,50,genotype,float,1,8,95,336,1,336,337,337,337,0.39198667851217195
1,0,50,genotype,float,1,8,96,337,1,337,338,338,338,0.2716204201349306
1,0,50,genotype,float,1,8,97,338,1,338,339,339,339,0.13928225839970196
1,0,50,genotype,float,1,8,98,339,1,339,340,340,340,0.17132954539905634
1,0,50,genotype,float,1,8,99,340,1,340,341,341,341,0.17052779986086997
1,0,50,genotype,float,1,9,0,55,1,55,56,56,56,0.41370436887114204
1,0,50,genotype,float,1,9,1,176,1,176,177,177,177,0.21009663559961245
1,0,50,genotype,float,1,9,2,303,1,303,304,304,304,0.38383498045899617
1,0,50,genotype,float,1,9,3,210,1,210,211,211,211,0.38435383465319256
1,0,50,genotype,float,1,9,4,153,1,153,154,154,154,0.24556409061946363
1,0,50,genotype,float,1,9,5,269,1,269,270,270,270,0.2488972382974525
1,0,50,genotype,float,1,9,6,9,1,9,10,10,10,0.4179803260253155
1,0,50,genotype,float,1,9,7,282,1,282,283,283,283,0.21305499844117912
1,0,50,genotype,float,1,9,8,334,1,334,335,335,335,0.2059367657688048
1,0,50,genotype,float,1,9,9,290,1,290,291,291,291,0.2829275496620815
1,0,50,genotype,float,1,9,10,288,1,288,289,289,289,0.23418497706944685
1,0,50,genotype,float,1,9,11,313,1,313,314,314,314,0.16489776939717077
1,0,50,genotype,float,1,9,12,150,1,150,151,151,151,0.3423701447133103
1,0,50,genotype,float,1,9,13,103,1,103,104,104,104,0.2269241256751499
1,0,50,genotype,float,1,9,14,309,1,309,310,310,310,0.2085471852642625
1,0,50,genotype,float,1,9,15,249,1,249,250,250,250,0.2917429517043035
1,0,50,genotype,float,1,9,16,294,1,294,295,295,295,0.34200722578354925
1,0,50,genotype,float,1,9,17,335,1,335,336,336,336,0.15911322157874833
1,0,50,genotype,float,1,9,18,297,1,297,298,298,298,0.2899596235410352
1,0,50,genotype,float,1,9,19,318,1,318,319,319,319,0.19121068102245423
1,0,50,genotype,float,1,9,20,325,1,325,326,326,326,0.21187075137062802
1,0,50,genotype,float,1,9,21,320,1,320,321,321,321,0.12467996046872007
1,0,50,genotype,float,1,9,22,319,1,319,320,320,320,0.22985444932441615
1,0,50,genotype,float,1,9,23,48,1,48,49,49,49,0.19310831355937894
1,0,50,genotype,float,1,9,24,326,1,326,327,327,327,0.18848716918107777
1,0,50,genotype,float,1,9,25,104,1,104,105,105,105,0.19128325630434637
1,0,50,genotype,float,1,9,26,328,1,328,329,329,329,0.3649981443043946
1,0,50,genotype,float,1,9,27,284,1,284,285,285,285,0.21452235783798923
1,0,50,genotype,float,1,9,28,289,1,289,290,290,290,0.4148321028330356
1,0,50,genotype,float,1,9,29,267,1,267,268,268,268,0.21579071710521816
1,0,50,genotype,float,1,9,30,270,1,270,271,271,271,0.24324764392626602
1,0,50,genotype,float,1,9,31,317,1,317,318,318,318,0.41390862974754766
1,0,50,genotype,float,1,9,32,329,1,329,330,330,330,0.2845352632774536
1,0,50,genotype,float,1,9,33,337,1,337,338,338,338,0.2716204201349306
1,0,50,genotype,float,1,9,34,222,1,222,223,223,223,0.2549886994592867
1,0,50,genotype,float,1,9,35,251,1,251,252,252,252,0.2661531615321506
1,0,50,genotype,float,1,9,36,301,1,301,302,302,302,0.2741704726428493
1,0,50,genotype,float,1,9,37,237,1,237,238,238,238,0.1961799545361258
1,0,50,genotype,float,1,9,38,285,1,285,286,286,286,0.2384690593372152
1,0,50,genotype,float,1,9,39,339,1,339,340,340,340,0.17132954539905634
1,0,50,genotype,float,1,9,40,242,1,242,243,243,243,0.39244815744209055
1,0,50,genotype,float,1,9,41,145,1,145,146,146,146,0.23351114166186923
1,0,50,genotype,float,1,9,42,271,1,271,272,272,272,0.30444315438179814
1,0,50,genotype,float,1,9,43,28,1,28,29,29,29,0.2714633106814866
1,0,50,genotype,float,1,9,44,215,1,215,216,216,216,0.2844036087892974
1,0,50,genotype,float,1,9,45,330,1,330,331,331,331,0.29545128007822036
1,0,50,genotype,float,1,9,46,152,1,152,153,153,153,0.2436115894381827
1,0,50,genotype,float,1,9,47,178,1,178,179,179,179,0.3197901814465898
1,0,50,genotype,float,1,9,48,307,1,307,308,308,308,0.19124309197984626
1,0,50,genotype,float,1,9,49,155,1,155,156,156,156,0.24944621162308947
1,0,50,genotype,float,1,9,50,137,1,137,138,138,138,0.15520221408753967
1,0,50,genotype,float,1,9,51,164,1,164,165,165,165,0.25349902276032377
1,0,50,genotype,float,1,9,52,256,1,256,257,257,257,0.39467616118670085
1,0,50,genotype,float,1,9,53,340,1,340,341,341,341,0.17052779986086997
1,0,50,genotype,float,1,9,54,254,1,254,255,255,255,0.2712729900600826
1,0,50,genotype,float,1,9,55,233,1,233,234,234,234,0.16662907281507536
1,0,50,genotype,float,1,9,56,207,1,207,208,208,208,0.2759591264256636
1,0,50,genotype,float,1,9,57,186,1,186,187,187,187,0.2714438500049472
1,0,50,genotype,float,1,9,58,291,1,291,292,292,292,0.23052473930029174
1,0,50,genotype,float,1,9,59,327,1,327,328,328,328,0.20780412268682957
1,0,50,genotype,float,1,9,60,266,1,266,267,267,267,0.4188983611105359
1,0,50,genotype,float,1,9,61,321,1,321,322,322,322,0.24441754943917945
1,0,50,genotype,float,1,9,62,185,1,185,186,186,186,0.17667255106357518
1,0,50,genotype,float,1,9,63,250,1,250,251,251,251,0.2688404270046384
1,0,50,genotype,float,1,9,64,255,1,255,256,256,256,0.16587631529187147
1,0,50,genotype,float,1,9,65,336,1,336,337,337,337,0.39198667851217195
1,0,50,genotype,float,1,9,66,308,1,308,309,309,309,0.16700936390093124
1,0,50,genotype,float,1,9,67,191,1,191,192,192,192,0.14275672483906296
1,0,50,genotype,float,1,9,68,310,1,310,311,311,311,0.09549605175438965
1,0,50,genotype,float,1,9,69,112,1,112,113,113,113,0.19529128676112884
1,0,50,genotype,float,1,9,70,322,1,322,323,323,323,0.14245674882618098
1,0,50,genotype,float,1,9,71,91,1,91,92,92,92,0.1956989360623454
1,0,50,genotype,float,1,9,72,109,1,109,110,110,110,0.17773929070695055
1,0,50,genotype,float,1,9,73,245,1,245,246,246,246,0.17701633148586435
1,0,50,genotype,float,1,9,74,316,1,316,317,317,317,0.24321182466715568
1,0,50,genotype,float,1,9,75,300,1,300,301,301,301,0.14323635114072342
1,0,50,genotype,float,1,9,76,341,1,341,342,342,342,0.19141616389019195
1,0,50,genotype,float,1,9,77,342,1,342,343,343,343,0.28367866072659875
1,0,50,genotype,float,1,9,78,343,1,343,344,344,344,0.0663352073287988
1,0,50,genotype,float,1,9,79,344,1,344,345,345,345,0.3898095120691054
1,0,50,genotype,float,1,9,80,345,1,345,346,346,346,0.24556409061946363
1,0,50,genotype,float,1,9,81,346,1,346,347,347,347,0.12441581418814857
1,0,50,genotype,float,1,9,82,347,1,347,348,348,348,0.07679455757175221
1,0,50,genotype,float,1,9,83,348,1,348,349,349,349,0.22312930797640484
1,0,50,genotype,float,1,9,84,349,1,349,350,350,350,0.1959118727112303
1,0,50,genotype,float,1,9,85,350,1,350,351,351,351,0.08407992472372883
1,0,50,genotype,float,1,9,86,351,1,351,352,352,352,0.23443321971161085
1,0,50,genotype,float,1,9,87,352,1,352,353,353,353,0.22961044545583392
1,0,50,genotype,float,1,9,88,353,1,353,354,354,354,0.3246372582745859
1,0,50,genotype,float,1,9,89,354,1,354,355,355,355,0.020270389238501867
1,0,50,genotype,float,1,9,90,355,1,355,356,356,356,0.41908144047944085
1,0,50,genotype,float,1,9,91,356,1,356,357,357,357,0.019363392917354588
1,0,50,genotype,float,1,9,92,357,1,357,358,358,358,0.19021268674465502
1,0,50,genotype,float,1,9,93,358,1,358,359,359,359,0.285801780581333
1,0,50,genotype,float,1,9,94,359,1,359,360,360,360,0.20769782026534186
1,0,50,genotype,float,1,9,95,360,1,360,361,361,361,0.3188683729619276
1,0,50,genotype,float,1,9,96,361,1,361,362,362,362,0.28944343222729846
1,0,50,genotype,float,1,9,97,362,1,362,363,363,363,0.20813666514515297
1,0,50,genotype,float,1,9,98,363,1,363,364,364,364,0.12186045558777682
1,0,50,genotype,float,1,9,99,364,1,364,365,365,365,0.07050692580937025
1,0,50,genotype,float,1,10,0,251,1,251,252,252,252,0.2661531615321506
1,0,50,genotype,float,1,10,1,352,1,352,353,353,353,0.22961044545583392
1,0,50,genotype,float,1,10,2,297,1,297,298,298,298,0.2899596235410352
1,0,50,genotype,float,1,10,3,9,1,9,10,10,10,0.4179803260253155
1,0,50,genotype,float,1,10,4,319,1,319,320,320,320,0.22985444932441615
1,0,50,genotype,float,1,10,5,355,1,355,356,356,356,0.41908144047944085
1,0,50,genotype,float,1,10,6,249,1,249,250,250,250,0.2917429517043035
1,0,50,genotype,float,1,10,7,351,1,351,352,352,352,0.23443321971161085
1,0,50,genotype,float,1,10,8,291,1,291,292,292,292,0.23052473930029174
1,0,50,genotype,float,1,10,9,104,1,104,105,105,105,0.19128325630434637
1,0,50,genotype,float,1,10,10,334,1,334,335,335,335,0.2059367657688048
1,0,50,genotype,float,1,10,11,55,1,55,56,56,56,0.41370436887114204
1,0,50,genotype,float,1,10,12,91,1,91,92,92,92,0.1956989360623454
1,0,50,genotype,float,1,10,13,301,1,301,302,302,302,0.2741704726428493
1,0,50,genotype,float,1,10,14,271,1,271,272,272,272,0.30444315438179814
1,0,50,genotype,float,1,10,15,339,1,339,340,340,340,0.17132954539905634
1,0,50,genotype,float,1,10,16,344,1,344,345,345,345,0.3898095120691054
1,0,50,genotype,float,1,10,17,353,1,353,354,354,354,0.3246372582745859
1,0,50,genotype,float,1,10,18,317,1,317,318,318,318,0.41390862974754766
1,0,50,genotype,float,1,10,19,307,1,307,308,308,308,0.19124309197984626
1,0,50,genotype,float,1,10,20,150,1,150,151,151,151,0.3423701447133103
1,0,50,genotype,float,1,10,21,282,1,282,283,283,283,0.21305499844117912
1,0,50,genotype,float,1,10,22,164,1,164,165,165,165,0.25349902276032377
1,0,50,genotype,float,1,10,23,269,1,269,270,270,270,0.2488972382974525
1,0,50,genotype,float,1,10,24,210,1,210,211,211,211,0.38435383465319256
1,0,50,genotype,float,1,10,25,330,1,330,331,331,331,0.29545128007822036
1,0,50,genotype,float,1,10,26,303,1,303,304,304,304,0.38383498045899617
1,0,50,genotype,float,1,10,27,233,1,233,234,234,234,0.16662907281507536
1,0,50,genotype,float,1,10,28,270,1,270,271,271,271,0.24324764392626602
1,0,50,genotype,float,1,10,29,329,1,329,330,330,330,0.2845352632774536
1,0,50,genotype,float,1,10,30,363,1,363,364,364,364,0.12186045558777682
1,0,50,genotype,float,1,10,31,357,1,357,358,358,358,0.19021268674465502
1,0,50,genotype,float,1,10,32,285,1,285,286,286,286,0.2384690593372152
1,0,50,genotype,float,1,10,33,191,1,191,192,192,192,0.14275672483906296
1,0,50,genotype,float,1,10,34,222,1,222,223,223,223,0.2549886994592867
1,0,50,genotype,float,1,10,35,336,1,336,337,337,337,0.39198667851217195
1,0,50,genotype,float,1,10,36,178,1,178,179,179,179,0.3197901814465898
1,0,50,genotype,float,1,10,37,152,1,152,153,153,153,0.2436115894381827
1,0,50,genotype,float,1,10,38,321,1,321,322,322,322,0.24441754943917945
1,0,50,genotype,float,1,10,39,290,1,290,291,291,291,0.2829275496620815
1,0,50,genotype,float,1,10,40,358,1,358,359,359,359,0.285801780581333
1,0,50,genotype,float,1,10,41,284,1,284,285,285,285,0.21452235783798923
1,0,50,genotype,float,1,10,42,326,1,326,327,327,327,0.18848716918107777
1,0,50,genotype,float,1,10,43,316,1,316,317,317,317,0.24321182466715568
1,0,50,genotype,float,1,10,44,186,1,186,187,187,187,0.2714438500049472
1,0,50,genotype,float,1,10,45,325,1,325,326,326,326,0.21187075137062802
1,0,50,genotype,float,1,10,46,341,1,341,342,342,342,0.19141616389019195
1,0,50,genotype,float,1,10,47,288,1,288,289,289,289,0.23418497706944685
1,0,50,genotype,float,1,10,48,294,1,294,295,295,295,0.34200722578354925
1,0,50,genotype,float,1,10,49,322,1,322,323,323,323,0.14245674882618098
1,0,50,genotype,float,1,10,50,354,1,354,355,355,355,0.020270389238501867
1,0,50,genotype,float,1,10,51,359,1,359,360,360,360,0.20769782026534186
1,0,50,genotype,float,1,10,52,28,1,28,29,29,29,0.2714633106814866
1,0,50,genotype,float,1,10,53,308,1,308,309,309,309,0.16700936390093124
1,0,50,genotype,float,1,10,54,300,1,300,301,301,301,0.14323635114072342
1,0,50,genotype,float,1,10,55,215,1,215,216,216,216,0.2844036087892974
1,0,50,genotype,float,1,10,56,242,1,242,243,243,243,0.39244815744209055
1,0,50,genotype,float,1,10,57,250,1,250,251,251,251,0.2688404270046384
1,0,50,genotype,float,1,10,58,347,1,347,348,348,348,0.07679455757175221
1,0,50,genotype,float,1,10,59,342,1,342,343,343,343,0.28367866072659875
1,0,50,genotype,float,1,10,60,328,1,328,329,329,329,0.3649981443043946
1,0,50,genotype,float,1,10,61,245,1,245,246,246,246,0.17701633148586435
1,0,50,genotype,float,1,10,62,145,1,145,146,146,146,0.23351114166186923
1,0,50,genotype,float,1,10,63,345,1,345,346,346,346,0.24556409061946363
1,0,50,genotype,float,1,10,64,254,1,254,255,255,255,0.2712729900600826
1,0,50,genotype,float,1,10,65,360,1,360,361,361,361,0.3188683729619276
1,0,50,genotype,float,1,10,66,337,1,337,338,338,338,0.2716204201349306
1,0,50,genotype,float,1,10,67,153,1,153,154,154,154,0.24556409061946363
1,0,50,genotype,float,1,10,68,289,1,289,290,290,290,0.4148321028330356
1,0,50,genotype,float,1,10,69,207,1,207,208,208,208,0.2759591264256636
1,0,50,genotype,float,1,10,70,349,1,349,350,350,350,0.1959118727112303
1,0,50,genotype,float,1,10,71,256,1,256,257,257,257,0.39467616118670085
1,0,50,genotype,float,1,10,72,103,1,103,104,104,104,0.2269241256751499
1,0,50,genotype,float,1,10,73,176,1,176,177,177,177,0.21009663559961245
1,0,50,genotype,float,1,10,74,267,1,267,268,268,268,0.21579071710521816
1,0,50,genotype,float,1,10,75,348,1,348,349,349,349,0.22312930797640484
1,0,50,genotype,float,1,10,76,155,1,155,156,156,156,0.24944621162308947
1,0,50,genotype,float,1,10,77,362,1,362,363,363,363,0.20813666514515297
1,0,50,genotype,float,1,10,78,318,1,318,319,319,319,0.19121068102245423
1,0,50,genotype,float,1,10,79,365,1,365,366,366,366,0.38644534064844654
1,0,50,genotype,float,1,10,80,366,1,366,367,367,367,0.19101777950264318
1,0,50,genotype,float,1,10,81,367,1,367,368,368,368,0.07396029355044732
1,0,50,genotype,float,1,10,82,368,1,368,369,369,369,0.392770725825733
1,0,50,genotype,float,1,10,83,369,1,369,370,370,370,0.24808562212071333
1,0,50,genotype,float,1,10,84,370,1,370,371,371,371,0.15843994541891987
1,0,50,genotype,float,1,10,85,371,1,371,372,372,372,0.20823186002148428
1,0,50,genotype,float,1,10,86,372,1,372,373,373,373,0.22843814776595742
1,0,50,genotype,float,1,10,87,373,1,373,374,374,374,0.06802333647296831
1,0,50,genotype,float,1,10,88,374,1,374,375,375,375,0.09926537686886487
1,0,50,genotype,float,1,10,89,375,1,375,376,376,376,0.41857399268868584
1,0,50,genotype,float,1,10,90,376,1,376,377,377,377,0.0773133348731575
1,0,50,genotype,float,1,10,91,377,1,377,378,378,378,0.3564943023368652
1,0,50,genotype,float,1,10,92,378,1,378,379,379,379,0.2845362073565651
1,0,50,genotype,float,1,10,93,379,1,379,380,380,380,0.16421712483113604
1,0,50,genotype,float,1,10,94,380,1,380,381,381,381,0.2897551101003173
1,0,50,genotype,float,1,10,95,381,1,381,382,382,382,0.20909776379219952
1,0,50,genotype,float,1,10,96,382,1,382,383,383,383,0.0689190929905751
1,0,50,genotype,float,1,10,97,383,1,383,384,384,384,0.1988254303342168
1,0,50,genotype,float,1,10,98,384,1,384,385,385,385,0.19624965322482155
1,0,50,genotype,float,1,10,99,385,1,385,386,386,386,0.12215528035014572
1,0,50,genotype,float,1,11,0,288,1,288,289,289,289,0.23418497706944685
1,0,50,genotype,float,1,11,1,371,1,371,372,372,372,0.20823186002148428
1,0,50,genotype,float,1,11,2,269,1,269,270,270,270,0.2488972382974525
1,0,50,genotype,float,1,11,3,297,1,297,298,298,298,0.2899596235410352
1,0,50,genotype,float,1,11,4,385,1,385,386,386,386,0.12215528035014572
1,0,50,genotype,float,1,11,5,28,1,28,29,29,29,0.2714633106814866
1,0,50,genotype,float,1,11,6,215,1,215,216,216,216,0.2844036087892974
1,0,50,genotype,float,1,11,7,326,1,326,327,327,327,0.18848716918107777
1,0,50,genotype,float,1,11,8,368,1,368,369,369,369,0.392770725825733
1,0,50,genotype,float,1,11,9,155,1,155,156,156,156,0.24944621162308947
1,0,50,genotype,float,1,11,10,352,1,352,353,353,353,0.22961044545583392
1,0,50,genotype,float,1,11,11,342,1,342,343,343,343,0.28367866072659875
1,0,50,genotype,float,1,11,12,325,1,325,326,326,326,0.21187075137062802
1,0,50,genotype,float,1,11,13,362,1,362,363,363,363,0.20813666514515297
